user_id,section_id,avg_perc,top3_avg_perc,best_perc,nprocs
64048,2623561,0,64.84,83.26,84.16,18
64049,2623561,1,50.4,79.15,81.62,18
64050,2623561,2,58.27,82.98,85.93,18
64051,2623561,3,75.55,88.83,89.83,18
64052,3024511,0,38.22,40.85,60.99,4
64053,3024511,1,81.54,85.71,89.51,4
64054,3024511,2,40.02,42.29,47.83,4
64055,3024511,3,15.66,20.84,46.76,4
64056,2912997,0,69.31,71.8,85.08,4
64057,2912997,1,52.18,54.74,61.85,4
64058,2912997,2,84.11,87.0,96.7,4
64059,2912997,3,65.68,68.35,76.48,4
64060,2401950,0,51.58,70.91,79.24,8
64061,2401950,1,60.2,77.82,81.25,8
64062,2401950,2,49.87,67.59,94.56,8
64063,2401950,3,47.7,69.29,82.57,8
64064,3035475,0,36.53,40.57,50.6,4
64065,3035475,1,49.7,58.15,82.63,4
64066,3035475,2,46.19,52.33,71.67,4
64067,3035475,3,32.51,35.88,58.65,4
64068,2944513,0,18.91,24.64,36.95,6
64069,2944513,1,16.06,21.81,27.42,6
64070,2944513,2,38.65,53.12,84.6,6
64071,2944513,3,26.11,30.05,31.62,6
64072,2675591,0,26.9,33.3,40.03,6
64073,2675591,1,62.56,73.0,78.24,6
64074,2675591,2,25.39,35.01,54.22,6
64075,2675591,3,18.72,22.4,22.58,6
64076,3014635,0,64.1,64.1,65.33,2
64077,3014635,1,77.96,77.96,80.86,2
64078,3014635,2,47.77,47.77,61.13,2
64079,3014635,3,59.33,59.33,60.35,2
64080,3014034,0,31.76,42.4,44.13,7
64081,3014034,1,23.79,33.1,39.32,7
64082,3014034,2,45.26,73.83,85.93,7
64083,3014034,3,40.71,56.65,80.93,7
64084,2796396,0,23.55,31.7,45.05,6
64085,2796396,1,19.1,29.36,49.28,6
64086,2796396,2,43.3,53.4,59.56,6
64087,2796396,3,29.06,35.54,37.41,6
64088,3034026,0,17.75,22.11,26.18,5
64089,3034026,1,12.78,19.48,23.25,5
64090,3034026,2,25.94,37.79,55.51,5
64091,3034026,3,35.75,43.75,58.65,5
64092,3034038,0,22.25,38.57,51.64,13
64093,3034038,1,23.49,43.99,58.92,13
64094,3034038,2,27.23,51.79,58.39,13
64095,3034038,3,33.21,53.54,65.97,13
64096,2990179,0,53.06,83.23,88.67,14
64097,2990179,1,35.62,61.99,69.69,14
64098,2990179,2,57.43,93.49,96.86,14
64099,2990179,3,67.02,92.52,95.44,14
64100,2869464,0,45.22,81.31,88.04,16
64101,2869464,1,52.88,90.19,92.09,16
64102,2869464,2,51.54,83.84,91.23,16
64103,2869464,3,41.68,78.09,82.84,16
64104,2880202,0,20.9,29.03,29.77,7
64105,2880202,1,35.77,49.76,62.14,7
64106,2880202,2,29.25,52.5,68.92,7
64107,2880202,3,21.79,28.23,34.17,7
64108,3010725,0,38.03,41.67,58.89,4
64109,3010725,1,57.9,69.62,90.23,4
64110,3010725,2,37.98,47.89,59.56,4
64111,3010725,3,34.92,42.78,49.63,4
64112,2899803,0,26.56,29.41,35.98,4
64113,2899803,1,52.85,62.91,77.03,4
64114,2899803,2,34.84,46.34,79.23,4
64115,2899803,3,20.64,23.05,28.39,4
64116,2811188,0,39.87,54.23,64.11,8
64117,2811188,1,54.14,79.22,90.21,8
64118,2811188,2,34.5,58.73,75.8,8
64119,2811188,3,39.62,47.32,58.76,8
64120,2486416,0,79.43,96.17,97.4,18
64121,2486416,1,62.35,86.06,89.75,18
64122,2486416,2,79.3,98.52,98.71,18
64123,2486416,3,80.99,98.14,98.66,18
64124,2891652,0,80.59,89.77,90.9,18
64125,2891652,1,64.1,82.17,85.22,18
64126,2891652,2,90.51,98.32,99.11,18
64127,2891652,3,72.6,88.22,92.84,18
64128,3328089,1,40.07,78.93,84.02,13
64129,3328089,2,42.78,74.79,87.91,13
64130,3328089,3,26.02,42.24,44.49,13
64131,3128438,0,26.42,36.67,47.23,5
64132,3128438,1,21.51,30.07,48.14,5
64133,3128438,2,24.51,30.32,31.71,5
64134,3128438,3,43.36,57.43,62.29,5
64135,3322277,0,9.23,9.23,12.01,2
64136,3322277,1,16.22,16.22,24.31,2
64137,3322277,2,17.63,17.63,17.96,2
64138,3322277,3,13.95,13.95,15.41,2
64139,3322310,0,89.56,96.71,97.03,18
64140,3322310,1,85.64,97.99,98.85,18
64141,3322310,2,72.69,94.84,97.84,18
64142,3322310,3,88.66,97.05,97.4,18
64143,3186158,0,31.53,31.53,36.88,2
64144,3186158,1,53.7,53.7,65.84,2
64145,3186158,2,36.94,36.94,58.39,2
64146,3186158,3,27.42,27.42,35.2,2
64147,3454531,0,36.22,51.69,58.02,13
64148,3454531,1,64.28,85.47,88.97,13
64149,3454531,2,47.49,71.62,73.46,13
64150,3454531,3,20.87,30.46,36.24,13
64151,3345391,0,90.03,97.03,97.83,18
64152,3345391,1,88.01,97.94,99.39,18
64153,3345391,2,67.48,89.01,96.54,18
64154,3345391,3,91.08,97.17,97.96,18
64155,3397004,0,25.08,30.28,34.24,6
64156,3397004,1,15.67,21.86,27.08,6
64157,3397004,2,40.67,48.29,56.11,6
64158,3397004,3,40.25,45.56,53.64,6
64159,3144217,0,27.09,27.09,41.97,3
64160,3144217,1,38.93,38.93,48.03,3
64161,3144217,2,29.53,29.53,36.72,3
64162,3144217,3,28.29,28.29,48.01,3
64163,3373170,0,38.29,43.48,58.0,5
64164,3373170,1,46.38,53.18,63.35,5
64165,3373170,2,52.19,69.66,71.95,5
64166,3373170,3,33.86,38.56,49.95,5
64167,3472282,0,91.47,97.74,98.41,17
64168,3472282,1,75.49,95.36,98.25,17
64169,3472282,2,85.06,97.9,98.69,17
64170,3472282,3,92.31,97.77,97.96,17
64171,3271303,0,59.2,77.56,85.45,16
64172,3271303,1,55.11,84.36,89.6,16
64173,3271303,2,73.98,93.56,98.29,16
64174,3271303,3,50.88,64.34,66.23,16
64175,3336705,0,24.52,26.34,27.72,4
64176,3336705,1,32.71,37.15,50.71,4
64177,3336705,2,47.81,52.76,66.75,4
64178,3336705,3,20.24,22.01,29.87,4
64179,3336742,0,60.94,73.34,93.64,4
64180,3336742,1,42.44,55.99,83.21,4
64181,3336742,2,70.75,81.46,97.04,4
64182,3336742,3,68.54,79.48,96.83,4
64183,3252451,0,29.45,42.52,43.77,14
64184,3252451,1,32.26,48.52,53.29,14
64185,3252451,2,36.17,58.46,78.64,14
64186,3252451,3,34.28,56.41,58.05,14
64187,3157247,0,19.37,23.97,32.56,5
64188,3157247,1,32.86,40.91,46.93,5
64189,3157247,2,32.32,44.3,61.66,5
64190,3157247,3,22.21,27.26,39.4,5
64191,3387222,0,88.27,96.37,98.79,15
64192,3387222,1,93.78,99.48,99.84,15
64193,3387222,2,69.37,88.41,91.19,15
64194,3387222,3,78.24,93.19,97.17,15
64195,2983213,0,31.51,31.51,63.57,3
64196,2983213,1,46.47,46.47,93.12,3
64197,2983213,2,36.61,36.61,50.68,3
64198,2983213,3,24.09,24.09,45.18,3
64199,3465817,0,60.59,85.86,86.24,17
64200,3465817,1,61.57,85.55,89.62,17
64201,3465817,2,63.36,93.65,95.3,17
64202,3465817,3,57.86,83.53,85.51,17
64203,3278155,0,35.68,46.3,48.32,9
64204,3278155,1,25.38,36.35,42.76,9
64205,3278155,2,48.3,63.41,75.37,9
64206,3278155,3,44.98,59.9,62.39,9
64207,3442020,0,63.0,71.57,74.98,6
64208,3442020,1,68.47,79.44,85.66,6
64209,3442020,2,47.11,64.07,85.49,6
64210,3442020,3,65.54,74.54,78.61,6
64211,2746638,0,72.42,91.1,92.63,18
64212,2746638,1,89.31,98.42,99.09,18
64213,2746638,2,66.19,91.25,96.75,18
64214,2746638,3,50.26,70.46,73.94,18
64215,3097859,0,44.64,56.08,61.6,7
64216,3097859,1,46.76,61.9,69.2,7
64217,3097859,2,48.3,78.45,82.05,7
64218,3097859,3,46.6,60.02,67.35,7
64219,3171969,0,71.6,71.6,74.44,3
64220,3171969,1,28.45,28.45,46.93,3
64221,3171969,2,64.99,64.99,87.91,3
64222,3171969,3,90.27,90.27,97.73,3
64223,3464619,0,63.95,63.95,66.74,2
64224,3464619,1,69.85,69.85,73.7,2
64225,3464619,2,61.44,61.44,85.54,2
64226,3464619,3,55.67,55.67,64.3,2
64227,3206872,0,13.85,13.85,18.53,3
64228,3206872,1,21.81,21.81,35.41,3
64229,3206872,2,29.09,29.09,42.73,3
64230,3206872,3,16.85,16.85,26.89,3
64231,3206891,0,19.77,31.62,32.08,12
64232,3206891,1,23.06,40.9,48.48,12
64233,3206891,2,26.52,44.66,50.05,12
64234,3206891,3,25.12,41.41,42.31,12
64235,3409038,0,76.09,92.93,94.17,18
64236,3409038,1,53.28,81.65,94.45,18
64237,3409038,2,76.34,93.5,96.75,18
64238,3409038,3,81.45,97.22,98.33,18
64239,3409136,0,14.38,17.07,24.81,4
64240,3409136,1,13.53,15.27,16.14,4
64241,3409136,2,31.51,40.66,67.55,4
64242,3409136,3,20.87,22.93,29.25,4
64243,3423214,0,8.61,29.19,47.76,18
64244,3423214,1,15.4,54.0,78.8,18
64245,3423214,2,21.13,54.71,89.54,18
64246,3423214,3,11.38,14.68,15.69,18
64247,20095779,0,94.78,98.02,99.59,4
64248,20095779,1,91.1,94.13,96.78,4
64249,20095779,2,93.81,98.06,99.39,4
64250,20095779,3,89.83,93.03,99.03,4
64251,3391227,0,19.71,27.95,39.81,8
64252,3391227,1,30.06,50.69,65.47,8
64253,3391227,2,25.74,50.79,70.84,8
64254,3391227,3,24.1,32.58,46.76,8
64255,3423971,0,32.53,38.82,55.6,4
64256,3423971,1,32.83,40.48,61.91,4
64257,3423971,2,49.01,58.64,80.52,4
64258,3423971,3,32.49,37.84,52.85,4
64259,2852695,0,39.13,59.65,63.32,12
64260,2852695,1,43.76,71.45,74.02,12
64261,2852695,2,36.74,64.64,80.61,12
64262,3234700,1,47.91,47.91,92.02,3
64263,3234700,2,29.68,29.68,68.9,3
64264,3234700,3,21.82,21.82,24.68,3
64265,3328613,0,6.2,7.69,8.06,7
64266,3328613,1,7.35,11.45,14.9,7
64267,3328613,2,17.44,24.78,29.79,7
64268,3328613,3,14.06,17.68,19.56,7
64269,3479549,0,46.28,46.28,57.04,3
64270,3479549,1,67.4,67.4,82.63,3
64271,3479549,2,49.83,49.83,65.36,3
64272,3479549,3,34.07,34.07,37.64,3
64273,3404530,0,7.3,7.3,9.42,3
64274,3404530,1,9.9,9.9,11.92,3
64275,3404530,2,17.89,17.89,28.37,3
64276,3404530,3,8.25,8.25,20.49,3
64277,3456354,0,39.89,39.89,45.68,3
64278,3456354,1,67.51,67.51,81.99,3
64279,3456354,2,23.32,23.32,56.43,3
64280,3456354,3,42.06,42.06,61.83,3
64281,3424731,0,68.19,80.13,84.22,17
64282,3424731,1,48.26,74.95,79.48,17
64283,3424731,2,70.23,87.91,90.78,17
64284,3424731,3,74.89,89.66,91.14,17
64285,3289647,0,12.03,18.09,26.67,9
64286,3289647,1,14.03,21.66,31.54,9
64287,3289647,2,23.44,45.48,63.93,9
64288,3289647,3,21.87,28.18,31.62,9
64289,3333182,0,4.2,4.2,7.95,3
64290,3333182,1,3.92,3.92,8.31,3
64291,3333182,2,15.76,15.76,24.8,3
64292,3333182,3,12.38,12.38,25.23,3
64293,3282575,0,71.91,92.23,93.36,13
64294,3282575,1,60.74,86.78,92.66,13
64295,3282575,2,71.01,96.11,97.53,13
64296,3282575,3,74.37,86.48,91.46,13
64297,3015285,0,14.48,16.62,23.46,4
64298,3015285,1,30.54,36.89,48.03,4
64299,3015285,2,18.67,24.03,25.81,4
64300,3015285,3,12.18,15.4,19.05,4
64301,3322080,0,8.68,8.68,11.11,2
64302,3322080,1,16.8,16.8,22.24,2
64303,3322080,2,15.68,15.68,26.07,2
64304,3322080,3,8.01,8.01,15.04,2
64305,2983034,0,53.29,68.34,76.18,18
64306,2983034,1,65.87,82.99,86.72,18
64307,2983034,2,52.17,78.65,83.48,18
64308,2983034,3,45.34,62.6,67.35,18
64309,3357110,0,22.72,22.72,31.64,3
64310,3357110,1,35.64,35.64,49.54,3
64311,3357110,2,36.68,36.68,53.23,3
64312,3357110,3,19.46,19.46,22.41,3
64313,3346613,0,58.68,75.59,79.23,9
64314,3346613,1,61.91,86.05,94.03,9
64315,3346613,2,51.72,85.77,94.72,9
64316,3346613,3,57.15,73.1,85.79,9
64317,3018303,0,40.37,56.11,63.36,10
64318,3018303,1,65.7,89.86,91.87,10
64319,3018303,2,38.67,70.55,88.49,10
64320,3018303,3,26.42,39.72,44.56,10
64321,2897033,0,80.56,94.89,96.87,15
64322,2897033,1,82.47,98.73,99.87,15
64323,2897033,2,67.29,93.91,96.06,15
64324,2897033,3,73.08,93.85,98.19,15
64325,3315697,0,24.45,42.57,49.71,18
64326,3315697,1,27.27,46.66,52.77,18
64327,3315697,2,39.44,77.26,79.25,18
64328,3315697,3,27.72,43.24,46.84,18
64329,3273514,0,43.16,55.47,71.64,7
64330,3273514,1,35.28,46.46,50.97,7
64331,3273514,2,57.44,77.32,94.7,7
64332,3273514,3,46.9,58.34,62.29,7
64333,3319493,0,12.85,14.47,17.03,4
64334,3319493,1,25.02,26.81,29.43,4
64335,3319493,2,16.02,20.61,24.37,4
64336,3319493,3,16.12,18.0,23.49,4
64337,3490048,0,11.16,16.87,18.89,7
64338,3490048,1,16.47,22.54,31.66,7
64339,3490048,2,25.03,42.32,50.17,7
64340,3490048,3,13.99,20.3,22.48,7
64341,3453814,0,30.13,34.34,38.01,5
64342,3453814,1,29.28,36.78,58.84,5
64343,3453814,2,47.01,55.36,69.13,5
64344,3453814,3,33.2,39.22,40.18,5
64345,3454211,0,82.25,90.92,94.04,6
64346,3454211,1,72.22,81.52,86.03,6
64347,3454211,2,81.12,90.67,96.75,6
64348,3454211,3,80.37,89.16,89.9,6
64349,3321664,0,55.36,55.36,58.89,3
64350,3321664,1,56.33,56.33,82.27,3
64351,3321664,2,48.06,48.06,89.01,3
64352,3321664,3,61.89,61.89,67.73,3
64353,3387836,0,38.61,47.78,53.51,4
64354,3387836,1,68.7,85.16,86.03,4
64355,3387836,2,28.68,31.74,35.33,4
64356,3387836,3,26.99,32.21,40.18,4
64357,3304458,0,32.62,63.85,78.8,9
64358,3304458,1,29.25,54.8,69.91,9
64359,3304458,2,38.16,67.12,82.88,9
64360,3304458,3,42.63,66.21,78.86,9
64361,3385152,0,58.41,58.41,67.84,2
64362,3385152,1,27.31,27.31,40.49,2
64363,3385152,2,83.7,83.7,86.87,2
64364,3385152,3,65.95,65.95,73.13,2
64365,3296562,0,17.7,27.19,35.98,9
64366,3296562,1,30.66,53.45,72.55,9
64367,3296562,2,18.29,28.6,37.21,9
64368,3296562,3,24.41,35.26,50.19,9
64369,3420545,0,18.41,34.76,49.59,12
64370,3420545,1,23.38,57.67,64.06,12
64371,3420545,2,22.79,40.7,45.2,12
64372,3420545,3,29.68,47.97,64.41,12
64373,3492125,0,59.14,59.14,63.66,3
64374,3492125,1,36.19,36.19,61.85,3
64375,3492125,2,60.76,60.76,77.48,3
64376,3492125,3,74.48,74.48,85.79,3
64377,3398356,0,86.03,96.35,97.54,17
64378,3398356,1,73.47,96.47,99.27,17
64379,3398356,2,85.64,97.21,99.56,17
64380,3398356,3,82.84,92.48,93.31,17
64381,2835191,0,89.14,97.1,98.48,18
64382,2835191,1,82.6,99.71,99.9,18
64383,2835191,2,74.83,93.07,98.35,18
64384,2835191,3,87.22,96.35,98.38,18
64385,3360590,0,65.54,95.98,98.98,11
64386,3360590,1,80.83,98.97,99.81,11
64387,3360590,2,81.08,97.27,98.99,11
64388,2894842,0,28.22,46.39,56.34,12
64389,2894842,1,44.75,67.53,76.21,12
64390,2894842,2,28.97,47.74,52.93,12
64391,2894842,3,27.6,38.62,41.7,12
64392,3136435,0,25.81,36.18,37.93,9
64393,3136435,1,31.89,48.27,51.52,9
64394,3136435,2,33.98,68.65,91.57,9
64395,3136435,3,31.18,41.88,47.98,9
64396,3231588,0,36.24,99.09,99.88,16
64397,3231588,1,40.05,95.32,99.68,16
64398,3231588,2,39.29,97.7,99.57,16
64399,3231588,3,38.54,99.3,99.9,16
64400,2938307,0,52.05,52.05,65.24,3
64401,2938307,1,46.98,46.98,49.54,3
64402,2938307,2,79.9,79.9,87.79,3
64403,2938307,3,41.89,41.89,59.01,3
64404,3093152,0,17.44,20.88,29.08,4
64405,3093152,1,27.65,36.15,49.39,4
64406,3093152,2,40.46,48.31,71.67,4
64407,3093152,3,15.6,16.8,25.3,4
64408,3030093,0,30.37,40.67,42.65,7
64409,3030093,1,45.66,70.39,86.37,7
64410,3030093,2,38.68,59.86,60.69,7
64411,3030093,3,27.2,37.53,43.59,7
64412,3385245,0,30.37,43.13,59.59,9
64413,3385245,1,49.06,77.85,81.99,9
64414,3385245,2,35.56,58.03,68.9,9
64415,3385245,3,26.95,41.34,52.94,9
64416,3122576,0,34.66,34.66,43.82,3
64417,3122576,1,44.01,44.01,65.84,3
64418,3122576,2,18.03,18.03,30.26,3
64419,3122576,3,52.96,52.96,60.44,3
64420,2847428,0,74.92,86.12,95.84,10
64421,2847428,1,87.98,95.67,97.67,10
64422,2847428,2,63.3,80.91,95.63,10
64423,2847428,3,60.36,72.61,80.41,10
64424,3454943,0,17.82,18.59,20.66,4
64425,3454943,1,18.75,21.52,33.71,4
64426,3454943,2,37.74,46.35,79.19,4
64427,3454943,3,30.36,33.34,39.53,4
64428,3283718,0,19.44,31.01,40.15,7
64429,3283718,1,38.85,60.38,71.46,7
64430,3283718,2,20.95,32.84,48.91,7
64431,3283718,3,15.56,25.44,33.19,7
64432,3317496,0,7.49,7.49,10.88,2
64433,3317496,1,19.21,19.21,38.04,2
64434,3317496,2,17.88,17.88,22.13,2
64435,3317496,3,6.21,6.21,11.06,2
64436,3295548,0,48.7,56.47,64.63,6
64437,3295548,1,58.5,79.12,88.75,6
64438,3295548,2,47.19,64.36,73.14,6
64439,3295548,3,47.44,57.91,65.71,6
64440,3306923,0,15.89,17.71,21.32,4
64441,3306923,1,19.89,22.06,23.9,4
64442,3306923,2,24.13,31.26,35.42,4
64443,3306923,3,25.8,29.61,39.4,4
64444,3161771,0,77.17,81.03,92.36,4
64445,3161771,1,79.3,83.41,92.83,4
64446,3161771,2,65.91,75.92,91.19,4
64447,3161771,3,74.79,78.04,86.78,4
64448,3335634,0,21.56,21.56,30.91,2
64449,3335634,1,40.51,40.51,61.34,2
64450,3335634,2,33.8,33.8,47.83,2
64451,3335634,3,16.95,16.95,23.42,2
64452,3335651,0,11.97,11.97,15.77,2
64453,3335651,1,4.8,4.8,8.42,2
64454,3335651,2,31.61,31.61,43.29,2
64455,3335651,3,24.63,24.63,27.97,2
64456,3138431,0,17.18,17.18,25.78,3
64457,3138431,1,16.38,16.38,19.64,3
64458,3138431,2,27.26,27.26,53.26,3
64459,3138431,3,26.39,26.39,31.3,3
64460,3417225,0,28.99,41.37,53.79,7
64461,3417225,1,47.58,64.85,78.24,7
64462,3417225,2,27.96,49.11,87.91,7
64463,3417225,3,28.72,39.01,45.18,7
64464,2492761,0,38.7,49.81,52.7,17
64465,2492761,1,36.71,60.47,64.05,17
64466,2492761,2,48.96,76.98,80.79,17
64467,2492761,3,43.24,62.26,64.85,17
64468,3139111,0,37.9,53.82,63.67,16
64469,3139111,1,52.36,80.39,88.97,16
64470,3139111,2,36.5,69.3,70.08,16
64471,3139111,3,37.23,52.97,58.65,16
64472,3386708,0,9.68,15.36,25.31,7
64473,3386708,1,15.58,24.63,41.42,7
64474,3386708,2,24.89,39.99,55.54,7
64475,3386708,3,14.47,17.54,19.96,7
64476,2415232,0,55.13,60.28,64.17,6
64477,2415232,1,86.64,94.27,94.76,6
64478,2415232,2,45.67,56.05,57.2,6
64479,2415232,3,33.19,37.36,42.05,6
64480,2889290,0,65.82,85.01,87.06,17
64481,2889290,1,63.22,88.54,93.12,17
64482,2889290,2,64.0,90.21,91.56,17
64483,2889290,3,65.34,82.84,87.21,17
64484,3407493,0,15.44,18.69,34.57,4
64485,3407493,1,19.36,22.71,35.76,4
64486,3407493,2,26.17,34.59,67.34,4
64487,3407493,3,22.86,25.25,26.89,4
64488,3134188,0,30.74,40.11,43.08,10
64489,3134188,1,30.38,47.26,51.54,10
64490,3134188,2,41.62,68.33,78.4,10
64491,3134188,3,37.72,51.15,54.51,10
64492,3551585,0,88.79,92.5,94.07,5
64493,3551585,1,66.81,78.67,96.81,5
64494,3551585,2,77.14,86.49,92.28,5
64495,3551585,3,93.02,96.29,98.72,5
64496,3356341,0,25.47,41.44,44.64,9
64497,3356341,1,33.84,50.13,55.75,9
64498,3356341,2,42.87,68.67,83.78,9
64499,3356341,3,23.14,34.51,38.29,9
64500,2062255,0,52.05,52.05,58.0,2
64501,2062255,1,62.04,62.04,72.55,2
64502,2062255,2,50.42,50.42,55.49,2
64503,2062255,3,46.91,46.91,53.18,2
64504,2755205,0,6.17,7.98,11.18,5
64505,2755205,1,14.09,20.09,27.28,5
64506,2755205,2,14.15,19.32,28.78,5
64507,2755205,3,11.39,15.42,18.74,5
64508,2539178,0,41.12,50.52,58.41,5
64509,2539178,1,43.17,51.59,66.33,5
64510,2539178,2,20.2,31.46,58.39,5
64511,2539178,3,57.22,71.0,73.03,5
64512,2688783,0,56.15,70.28,81.02,7
64513,2688783,1,62.98,77.47,88.26,7
64514,2688783,2,56.36,77.92,83.86,7
64515,2688783,3,52.18,69.19,81.22,7
64516,3207658,0,21.49,21.49,41.03,3
64517,3207658,1,27.52,27.52,47.93,3
64518,2846081,0,43.72,50.27,59.83,5
64519,2846081,1,58.44,71.3,76.2,5
64520,2846081,2,28.68,43.81,56.11,5
64521,2846081,3,53.52,61.45,71.81,5
64522,3033487,0,14.63,28.89,33.14,18
64523,3033487,1,35.48,71.94,77.67,18
64524,3033487,2,19.76,40.58,45.16,18
64525,3033487,3,12.45,21.4,25.69,18
64526,2888735,0,66.69,82.95,84.49,15
64527,2888735,1,53.96,70.71,76.89,15
64528,2888735,2,61.8,83.93,91.61,15
64529,2888735,3,73.43,90.83,94.24,15
64530,3034703,0,37.96,43.29,44.96,6
64531,3034703,1,47.0,56.71,60.6,6
64532,3034703,2,39.77,51.05,58.31,6
64533,3034703,3,39.31,49.21,56.08,6
64534,2762634,0,47.45,57.77,73.38,5
64535,2762634,1,54.71,72.16,87.75,5
64536,2762634,2,37.81,57.56,91.56,5
64537,2762634,3,45.52,58.78,79.67,5
64538,2883354,0,33.06,41.51,44.68,8
64539,2883354,1,41.2,57.58,64.4,8
64540,2883354,2,38.86,62.6,79.19,8
64541,2883354,3,35.02,43.66,44.06,8
64542,2856014,0,33.71,49.76,50.97,18
64543,2856014,1,40.09,66.96,73.75,18
64544,2856014,2,51.11,81.26,90.54,18
64545,2856014,3,29.16,44.27,51.36,18
64546,2890936,0,82.86,97.52,98.47,18
64547,2890936,1,80.88,98.29,99.69,18
64548,2890936,2,72.05,95.45,96.88,18
64549,2890936,3,78.94,94.29,95.45,18
64550,2789284,0,34.96,34.96,36.47,2
64551,2789284,1,63.59,63.59,65.84,2
64552,2789284,2,34.81,34.81,41.84,2
64553,2789284,3,24.3,24.3,28.96,2
64554,2638427,0,45.68,77.81,92.66,8
64555,2638427,1,50.74,78.66,92.83,8
64556,2638427,2,48.68,83.1,93.12,8
64557,2638427,3,44.89,78.48,82.35,8
64558,3035864,0,71.44,89.89,96.18,12
64559,3035864,1,71.55,92.85,96.33,12
64560,3035864,2,75.97,92.89,95.86,12
64561,3035864,3,61.78,86.1,92.5,12
64562,2902689,0,74.04,86.21,88.67,11
64563,2902689,1,86.16,96.13,98.17,11
64564,2902689,2,58.9,86.49,91.99,11
64565,2902689,3,64.36,81.97,86.32,11
64566,2980192,0,25.48,34.35,39.95,8
64567,2980192,1,30.66,48.43,56.91,8
64568,2980192,2,27.99,50.05,80.61,8
64569,2980192,3,32.28,44.39,50.58,8
64570,3043741,0,11.08,11.08,12.51,3
64571,3043741,1,12.07,12.07,18.46,3
64572,3043741,2,33.58,33.58,35.96,3
64573,3043741,3,16.27,16.27,30.85,3
64574,3036916,0,5.04,5.04,5.04,2
64575,3036916,1,14.18,14.18,15.86,2
64576,3036916,2,9.93,9.93,10.2,2
64577,3036916,3,13.1,13.1,13.35,2
64578,3038638,0,69.5,69.5,77.8,3
64579,3038638,1,81.25,81.25,84.95,3
64580,3038638,2,53.05,53.05,66.01,3
64581,3038638,3,63.11,63.11,75.6,3
64582,2762456,0,37.74,64.6,70.92,12
64583,2762456,1,41.08,56.35,64.56,12
64584,2762456,2,39.53,72.68,79.19,12
64585,2762456,3,40.04,70.73,71.54,12
64586,2922311,0,7.7,8.46,10.58,4
64587,2922311,1,6.29,7.45,13.65,4
64588,2922311,2,22.02,24.83,27.78,4
64589,2922311,3,16.17,16.69,18.25,4
64590,2922394,0,25.46,25.46,39.95,3
64591,2922394,1,32.75,32.75,74.77,3
64592,2922394,2,46.31,46.31,61.13,3
64593,2922394,3,24.12,24.12,29.18,3
64594,2962071,0,75.86,92.62,94.96,15
64595,2962071,1,74.68,93.02,97.89,15
64596,2962071,2,71.58,93.15,99.54,15
64597,2962071,3,71.48,85.67,88.93,15
64598,3028880,0,23.88,23.88,32.56,2
64599,3028880,1,23.93,23.93,27.28,2
64600,3028880,2,20.46,20.46,25.6,2
64601,3028880,3,37.82,37.82,49.95,2
64602,2923524,0,36.54,46.9,57.07,4
64603,2923524,1,13.77,17.54,28.13,4
64604,2923524,2,45.16,53.05,91.23,4
64605,2923524,3,55.48,69.59,73.03,4
64606,2858371,0,49.92,49.92,51.02,3
64607,2858371,1,48.67,48.67,54.56,3
64608,2858371,2,53.45,53.45,66.01,3
64609,2858371,3,53.84,53.84,63.85,3
64610,2897798,0,8.64,8.64,11.63,2
64611,2897798,1,10.46,10.46,19.67,2
64612,2897798,2,26.58,26.58,32.94,2
64613,2897798,3,16.15,16.15,17.93,2
64614,2439580,0,63.71,84.02,85.59,13
64615,2439580,1,65.13,90.21,92.15,13
64616,2439580,2,55.58,86.43,93.34,13
64617,2439580,3,62.93,83.89,88.49,13
64618,3035177,0,52.93,75.09,77.89,18
64619,3035177,1,33.1,57.18,62.27,18
64620,3035177,2,55.48,80.33,85.56,18
64621,3035177,3,69.32,85.51,88.29,18
64622,2829683,0,24.73,37.43,45.81,15
64623,2829683,1,27.84,49.27,63.35,15
64624,2829683,2,31.09,56.47,66.01,15
64625,2829683,3,35.16,52.83,54.49,15
64626,2882152,0,29.89,29.89,44.13,3
64627,2882152,1,62.75,62.75,76.21,3
64628,2882152,2,16.45,16.45,28.88,3
64629,2882152,3,25.72,25.72,41.31,3
64630,3046473,0,48.93,48.93,66.37,2
64631,3046473,1,56.55,56.55,75.73,2
64632,3046473,2,63.87,63.87,90.41,2
64633,3046473,3,34.64,34.64,36.57,2
64634,2691972,0,72.76,78.11,84.22,4
64635,2691972,1,38.34,43.67,54.45,4
64636,2691972,2,75.78,89.43,96.93,4
64637,2691972,3,83.37,87.32,91.43,4
64638,2608802,0,17.67,26.82,34.57,6
64639,2608802,1,15.47,20.53,24.07,6
64640,2608802,2,39.67,56.21,83.04,6
64641,2608802,3,21.5,29.59,45.89,6
64642,2910151,0,80.69,92.19,93.36,13
64643,2910151,1,68.09,95.28,96.09,13
64644,2910151,2,71.23,94.1,98.18,13
64645,2910151,3,82.6,94.58,94.84,13
64646,2615914,0,73.32,91.1,94.2,18
64647,2615914,1,40.77,67.09,71.46,18
64648,2615914,2,72.37,96.43,98.64,18
64649,2615914,3,83.59,98.05,99.18,18
64650,2928294,0,30.22,30.22,53.61,3
64651,2928294,1,42.53,42.53,68.15,3
64652,2928294,2,23.58,23.58,42.73,3
64653,2928294,3,33.82,33.82,47.18,3
64654,2898107,0,76.97,84.67,87.95,5
